data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
11003388,8.0,Hello Sensitive,Babypleje,Vådservietter,1,100,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_8_0x727_2369x3157_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459980/2026-03-14/11003388.jpg,Wet napkins,Wet napkins: the ultimate refresh for your daily chaos. 🧹✨
11004107,10.0,Kleenex,Lommetørklæder,Lommetørklæder,1,64,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_30x2493_1678x4639_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459980/2026-03-14/11004107.jpg,Handkerchiefs,"✨ Always ready to wipe away the tears, whether it's yours or someone else's. ✨"
11003833,15.0,Murph,Kosttilskud,Træningstilskud,1,20,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_23_1598x148_3160x2510_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459980/2026-03-14/11003833.jpg,Training grants,"🚀 Training grants: fuel your growth, not your budget! 💪"
11004919,30.0,,Køkkenredskaber,Sprøjtepose,1,40,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_32_299x3879_1220x5587_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459981/2026-03-14/11004919.jpg,Syringe bag,✨Injecting life into your day with a little dose of creativity and flair. ✨
11003681,25.0,Hello Sensitive,Opvask,Maskinopvask-tabs,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_25_39x4612_2099x6809_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459981/2026-03-14/11003681.jpg,Machine-washing losses,"Wash your clothes, but don't worry—my machine's got your back. 🧽✨"
11003468,1.75,,Frugt,Lime,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_11_236x827_2728x3011_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459982/2026-03-14/11003468.jpg,Lime,"Citrusy confidence, fresh and fiery—just the way life should be. 🍋"
11003818,69.0,Touch,Bleer,Bleer str 4 7-12 kg,1,36,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_3195x4624_4998x6851_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459982/2026-03-14/11003818.jpg,Diapers size 4 7-12 kg,"✨ Size up your baby's comfort with me, the ultimate shield for little ones!"
11003822,69.0,Touch,Bleer,Bleer str 5 9-14 kg,1,33,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_3195x4624_4998x6851_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459983/2026-03-14/11003822.jpg,Diapers size 5 9-14 kg,"✨ Super soft, super strong – ready for any baby's big day! ✨"
11003823,69.0,Touch,Bleer,Bleer str 6 13-20 kg,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_3195x4624_4998x6851_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459983/2026-03-14/11003823.jpg,Diapers size 6 13-20 kg,"✨ Size 6, 13-20 kg: The ultimate diaper superhero 🌟"
11003824,69.0,Touch,Bleer,Bleer str 6 Pants 13-20 kg,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_3195x4624_4998x6851_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459984/2026-03-14/11003824.jpg,Diapers size 6 Pants 13-20 kg,"Size 6 diapers, 13-20 kg pants — ready to keep it all under control 🛒"
11003390,20.0,Comfort,Husholdningspapir,Toiletpapir,1,8,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_8_2357x660_4847x3229_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459984/2026-03-14/11003390.jpg,Toilet paper,Terry the Toilet Paper: Always ready to wipe away the day's chaos. 🛋️
11003335,22.0,DAVA Foods,Skalæg,Frilandsæg S/M/L,1,8,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_4_14x4320_2488x6844_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459985/2026-03-14/11003335.jpg,Open-air eggs S/M/L,"Crackling with life, open-air eggs S/M/L — ready to cook your day! 🍳"
11003927,39.0,A+,Vaskemiddel,Vaskemiddel-tabs,1,14,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_24_3209x2468_4998x4624_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459985/2026-03-14/11003927.jpg,Laundry loss,Wear your laundry loss like a badge of honor 🧼✨
11003673,32.0,Espresso Roast,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_20_3238x4864_4927x6865_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459986/2026-03-14/11003673.jpg,Coffee capsules, ☕️ Unwrap the world with every cup—caffeinated adventures await!
11003665,32.0,House Blend Lungo,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/12/64837/Netto112026-1_20_3238x4864_4927x6865_zoom.jpg,2026-03-14,2026-03-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1773459986/2026-03-14/11003665.jpg,Coffee capsules, ☕️ Brew your own coffee with a twist—every capsule is a new adventure.
