data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
10914462,12.0,Kleenex,Lommetørklæder,Lommetørklæder,1,64,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_48x713_1634x2805_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421767/2026-01-10/10914462.jpg,Handkerchiefs,"✨ Soft whispers of comfort, ready to catch a tear or two. 🌟"
10914523,10.0,,Papir,Servietter,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_31_2532x4674_4692x6793_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421768/2026-01-10/10914523.jpg,Napkins and napkin liners for babies,✨ Napkins and napkin liners for babies – keeping little ones clean and comfy! ✨
10914480,79.0,Livol Multi,Kosttilskud,Mineraler,1,150,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_3295x2795_4957x4793_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421768/2026-01-10/10914480.jpg,Minerals,"✨ Elemental energy, hidden in every grain of sand. ✨"
10914482,79.0,Futura,Vitaminer,Vitaminer,1,150,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_3295x2795_4957x4793_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421769/2026-01-10/10914482.jpg,Vitamins,Vitamins: Spark your day with a little boost of energy and confidence! 🌟
10914478,79.0,Livol Multi,Vitaminer,Vitaminer,1,150,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_3295x2795_4957x4793_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421770/2026-01-10/10914478.jpg,Vitamins,"Vitamins: Sparkle with energy and wisdom, always ready to boost your day! 🌟"
10904784,18.0,Murph,Kosttilskud,Træningstilskud,1,20,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/2/64322/Netto022026-1_25_3299x1871_4924x3817_zoom.jpg,2026-01-02,2026-01-31,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421770/2026-01-10/10904784.jpg,Training grants,Train your mind like a pro — grant your growth! 🎓✨
10921780,18.0,Murph,Kosttilskud,Træningstilskud,1,20,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/4/64393/Netto32026-1_24_3274x1848_4935x3855_zoom.jpg,2026-01-01,2026-01-31,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421771/2026-01-10/10921780.jpg,Training grants,"🔥Train your mind, upgrade your game—grants to fuel your growth! 🚀"
10914262,14.09,Lungo,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_17_3554x684_4992x5016_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421771/2026-01-10/10914262.jpg,Coffee capsules,"☕️ Unwrap the morning with a perfect cup of coffee, one capsule at a time."
10914464,69.0,Touch,Bleer,Bleer str 6 13-20 kg,1,36,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_1613x2808_3295x4834_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421772/2026-01-10/10914464.jpg,Diapers size 6 13-20 kg,"✨ Size 6, 13-20 kg: The ultimate superhero of baby care! 🌟"
10914466,69.0,Touch,Bleer,Bleer str 4 7-12,1,36,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_1613x2808_3295x4834_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421773/2026-01-10/10914466.jpg,Diapers size 4 7-12,✨ Size up your day with me—ready for any diaper emergency!
10914509,25.0,,Skriveartikler,Tusser,1,12,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_29_3277x39_4849x2175_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421773/2026-01-10/10914509.jpg,Tusses,Tusses are the ultimate snack that makes every day feel like a celebration 🍫
10914465,69.0,Touch,Bleer,Bleer str 5 9-14 kg,1,33,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_1613x2808_3295x4834_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421774/2026-01-10/10914465.jpg,Diapers size 5 9-14 kg,"Size 5, ready to tackle any diaper crisis—just don't expect a cuddle. 🛠️"
10914469,89.0,Neophos,Opvask,Maskinopvask-tabs,1,40,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_3302x4806_4929x6846_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421774/2026-01-10/10914469.jpg,Machine-washing losses,"✨ Washes away the day, leaves only the clean, fresh, and slightly mysterious vibe. 🌟"
10914191,20.0,DAVA Foods,Skalæg,Frilandsæg S/M/L,1,8,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_11_50x735_2540x2489_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421775/2026-01-10/10914191.jpg,Open-air eggs S/M/L,"Egg-sized fun, S/M/L fit for any adventure 🍋"
10914455,30.0,Tena,Intimhygiejne,Bind,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_30x2811_1628x4832_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421776/2026-01-10/10914455.jpg,Volume,Volume: The quiet powerhouse that makes everything feel bigger. 🌟
10914456,30.0,Tena,Intimhygiejne,Trusseindlæg,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_30x2811_1628x4832_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421777/2026-01-10/10914456.jpg,Panty posts,"✨ Always ready to rock, one tiny boost at a time!"
10914457,30.0,Libresse,Intimhygiejne,Trusseindlæg,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_30x2811_1628x4832_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421778/2026-01-10/10914457.jpg,Panty posts,"✨ Always ready for the next adventure, whether it's a date or a dare!"
10914453,30.0,Libresse,Intimhygiejne,Bind,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_22_30x2811_1628x4832_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421778/2026-01-10/10914453.jpg,Volume,Volume: The quiet force that makes everything fit. 🧪
10914488,25.0,,Køkkenartikler,Opbevaringsboks,1,5,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_23_2484x4921_4748x6550_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421778/2026-01-10/10914488.jpg,Storage box,📦 Treasure chest of forgotten memories and endless possibilities! 🛍️
10914244,12.0,,Grønt,Romainesalat,1,2,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/3/64366/Netto032026-1_7_30x2835_1735x4731_zoom.jpg,2026-01-10,2026-01-16,https://res.cloudinary.com/dfqzmnlga/image/upload/v1768421779/2026-01-10/10914244.jpg,Romaine salad,"Crisp, refreshing, and always in season — the ultimate salad queen! 🥗"
