data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
10848183,6.0,,Div. dyreartikler,Hundeposer,1,40,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_25_2417x3788_4886x4867_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415446/2025-11-29/10848183.jpg,Dog bags,"🐾 Bagging bags, bagging joy, bagging life—because dogs deserve the best! 🐾"
10848034,5.21,Le Chef,Husholdningsartikler,Bagepapir,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_17_207x715_4877x3331_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415447/2025-11-29/10848034.jpg,Bakery paper,Rolls out the dough for the perfect slice—*🍞*
10848150,59.0,Fitness Pharma,Kosttilskud,Mineraler,1,250,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_3298x2899_4938x4971_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415447/2025-11-29/10848150.jpg,Minerals,"✨ I'm the mineral that brings the world back to life, one element at a time. ✨"
10848148,5.0,DKI,Husholdningsartikler,Affaldsposer,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_3263x1051_4938x2856_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415448/2025-11-29/10848148.jpg,Waste bags,"🗑️ Trash talker, ready to recycle the fun!"
10848149,59.0,Fitness Pharma,Fiskeolie,Fiskeolie,1,180,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_3298x2899_4938x4971_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415448/2025-11-29/10848149.jpg,Fish oil,"Omega-3 warrior, ocean vibes, and a dash of adventure—because life's too short for bland meals. 🐟"
10848161,10.0,at home CLEAN,Opvask,Maskinopvask-tabs,1,16,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_86x4807_1744x6879_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415449/2025-11-29/10848161.jpg,Machine-washing losses,"✨ The ultimate cleaner of dirty laundry, but only if it's willing to lose its shape. ✨"
10849001,20.0,ASP,Stearinlys,Juletræslys,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_36_351x738_2525x2412_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415449/2025-11-29/10849001.jpg,Christmas tree lights,✨ Sparkle and cheer with every flicker! 🎄
10849005,12.0,,Papir,Servietter,1,12,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_36_336x2486_2495x4579_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415450/2025-11-29/10849005.jpg,Napkins and napkin liners for babies,"Soft, cute napkins and liners for little ones 🌟"
10848154,29.0,Libresse,Intimhygiejne,Bind,1,26,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_1649x2882_3341x4859_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415451/2025-11-29/10848154.jpg,Volume,Volume: The quiet powerhouse that makes everything feel bigger. 🌟
10848155,29.0,Libresse,Intimhygiejne,Trusseindlæg,1,26,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_1649x2882_3341x4859_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415451/2025-11-29/10848155.jpg,Panty posts,"✨ Secret lover of intimate moments, always ready to share a laugh with the right person. ✨"
10848028,14.09,Lungo,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_16_69x620_2538x3425_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415452/2025-11-29/10848028.jpg,Coffee capsules," ☕️ Sip, steep, and sprinkle your day with caffeine magic."
10847921,20.0,Livskraft,Skalæg,Skrabeæg M/L,1,8,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_7_43x5109_1701x6896_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415452/2025-11-29/10847921.jpg,Skrabeæg M/L,"✨ Super tasty, super smooth, and super versatile — Skrabeæg M/L is the perfect partner for any meal! 🍽️"
10848156,29.0,Tena,Intimhygiejne,Bind,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_1649x2882_3341x4859_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415453/2025-11-29/10848156.jpg,Volume,Volume: The quiet force that makes everything fit perfectly. 🧪
10848157,29.0,Tena,Intimhygiejne,Trusseindlæg,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_24_1649x2882_3341x4859_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415453/2025-11-29/10848157.jpg,Panty posts,"✨ Always ready to share a little bit of me, one post at a time! ✨"
10848053,10.0,Mamone,Mel & Melblandinger,Hvedemel,1,2,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_19_2503x697_4990x2864_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415454/2025-11-29/10848053.jpg,Wheat flour,"Soft, sturdy, and perfect for baking—just like me! 🍞"
10849010,50.0,,Sokker/Strømper,Strømper,1,9,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_37_232x4668_1756x6843_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415454/2025-11-29/10849010.jpg,Stockings,✨ Wearing socks like a superpower—perfect for any occasion! ✨
10848245,99.0,Nord Home LIving,Bestik,Bestik,1,16,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_29_259x3356_2529x6749_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415455/2025-11-29/10848245.jpg,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled (cold-reduced), not clad, plated or coated",Ironflake 🌱
10847882,10.0,Coca Cola Zero,Sodavand,Cola,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_3_2499x85_4901x3567_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415456/2025-11-29/10847882.jpg,Cola,"Fizzing fun, never boring — I'm the drink that never stops laughing. 🎉"
10848191,40.0,,"Planter, buske & træer",Planter,1,6,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_26_2555x749_4817x2709_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415456/2025-11-29/10848191.jpg,Plants,"🌱✨ Nature's little helpers, always growing, always glowing! 🌱✨"
10847884,10.0,Zero,Sodavand,Appelsinsodavand,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_3_2499x85_4901x3567_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415457/2025-11-29/10847884.jpg,Orange soda,"Citrusy refreshment, unapologetically fizzy — and always ready to spark a conversation. 🍋"
10847885,10.0,Raspberry,Sodavand,Hindbærsodavand,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_3_2499x85_4901x3567_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415457/2025-11-29/10847885.jpg,Raspberry soda,"Sip, savor, and scream—raspberry soda is the ultimate flavor explosion! 🍓✨"
10847843,10.0,Coca Cola,Sodavand,Cola,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_3_2499x85_4901x3567_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415458/2025-11-29/10847843.jpg,Cola,"Fizzing fun, never boring — I'm the ultimate refreshener, ready to spark your day with a perfect splash of joy. 🎉"
10847883,10.0,Orange,Sodavand,Appelsinsodavand,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_3_2499x85_4901x3567_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415459/2025-11-29/10847883.jpg,Orange soda,"Citrusy refreshment, anytime, anywhere 🍊"
10847961,22.0,,Grønt,Avocado,1,3,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_12_2512x4928_4895x6905_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415459/2025-11-29/10847961.jpg,Avocado,"Slim, creamy, and full of flavor—just like a perfect avocado. 🥑"
10847853,8.0,Mamone,Sukker,Sukker,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_4_3012x512_4890x3626_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415460/2025-11-29/10847853.jpg,Sugar,"Sweetly sweet, my flavor is everywhere—sipping, swirling, and sparking joy. 🍬"
10848031,8.4,ØGO,Grønt,Rødbeder,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_16_2201x4237_4886x6896_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415460/2025-11-29/10848031.jpg,Beetroot,"Red, earthy, and super nutritious — I'm the beetroot of the season. 🍅"
10847840,69.0,0 Kalorier,Sodavand,Sportssodavand 24 pk.,24,0,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/49/64080/Netto492025-1_2_2418x4663_4896x6806_zoom.jpg,2025-11-29,2025-12-05,https://res.cloudinary.com/dfqzmnlga/image/upload/v1764415461/2025-11-29/10847840.jpg,Sports soda 24 pk.,"Sip, sweat, and shine—sports soda keeps you fueled! 🍹"
