data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
10961618,15.0,,Husholdningsartikler,Tegnestifter,1,100,æsk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_34_250x3572_4770x5147_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040306/2026-02-14/10961618.jpg,Drawing pins,"✨ Pin your thoughts, and I'll pin yours."
10961685,49.0,Lekaform,Fiskeolie,Fiskeolie,1,300,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_1629x4946_3258x6823_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040307/2026-02-14/10961685.jpg,Fish oil,"Omega-3 boost, vibes, and a little spark of energy — perfect for your daily dose of wellness. 🐟"
10961684,49.0,Lekaform,Vitaminer,Vitaminer,1,300,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_1629x4946_3258x6823_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040307/2026-02-14/10961684.jpg,Vitamins,✨ Boost your energy and confidence with a little extra vitamin punch! ✨
10961733,10.0,Moist Sensitive,Husholdningspapir,Fugtigt toiletpapir,1,42,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_2444x736_4959x2789_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040308/2026-02-14/10961733.jpg,Fodder toilet paper,"Fodder toilet paper: The ultimate bathroom upgrade, but only if you're ready to let the world know you're a pro at making things messy. 🛋️"
10961709,5.0,Skrald-let,Husholdningsartikler,Affaldsposer,1,15,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_0x697_2437x2802_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040308/2026-02-14/10961709.jpg,Waste bags,"🗑️ Trash talk, but I'm the trash talker."
10961250,3.47,Shine,Rengøringsartikler,Rengøringssvampe,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_14_46x5098_2855x7224_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040309/2026-02-14/10961250.jpg,Cleaning sponges,"✨ Sponge-savvy hero, scrubbing away messes with flair! ✨"
10961716,5.0,,Husholdningsartikler,Husholdningsposer,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_0x697_2437x2802_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040310/2026-02-14/10961716.jpg,Household bags,"✨ Carry all the mess, but always keep it tidy ✨"
10961686,49.0,Yummylab,Vitaminer,Vitaminer,1,60,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_1629x4946_3258x6823_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040311/2026-02-14/10961686.jpg,Vitamins,"Vitamins: Boost your energy, reset your mood, and keep things fresh—because even the most boring day can be epic with the right dose of sparkle. 🌟"
10932874,20.0,,Papir,Kort,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/5/64452/Netto42026-1_29_74x4298_4897x6663_zoom.jpg,2026-01-24,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040311/2026-02-14/10932874.jpg,Map,"A map of my mind, always pointing to the next adventure. 🗺️"
10961717,75.0,Touch,Bleer,Bleer str 4 7-12 kg,1,36,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_3252x4790_4926x6843_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040312/2026-02-14/10961717.jpg,Diapers size 4 7-12 kg,"✨ Super flexible, ready for any baby needs! 🛠️"
10961740,22.0,ØGO,Skalæg,Økologiske æg M/L,1,10,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_24_0x4515_4893x6906_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040313/2026-02-14/10961740.jpg,Organic eggs M/L,"Egg-shaped adventures await—perfect for breakfast, brunch, or a little extra flair. 🍋"
10961721,75.0,Touch,Bleer,Bleer str 5 9-14 kg,1,33,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_3252x4790_4926x6843_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040314/2026-02-14/10961721.jpg,Diapers size 5 9-14 kg,"✨Size 5, 9-14 kg: The ultimate diaper superhero for any baby's journey!"
10961728,75.0,Touch,Bleer,Bleer str 6 Pants 13-20 kg,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_3252x4790_4926x6843_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040315/2026-02-14/10961728.jpg,Diapers size 6 Pants 13-20 kg,"Size 6 diapers, 13-20 kg pants — ready to keep up with the chaos. 🛒"
10961726,75.0,Touch,Bleer,Bleer str 6 13-20 kg,1,30,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_23_3252x4790_4926x6843_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040316/2026-02-14/10961726.jpg,Diapers size 6 13-20 kg,"Size 6, 13-20 kg: The ultimate protector of little ones, ready to keep them safe and comfy. 🛒"
10961404,20.0,,Frugt,Æbler,1,6,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_9_2391x3230_4975x5236_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040316/2026-02-14/10961404.jpg,Apples,"Red delicious, always fresh, and never boring—just the perfect apple to start your day! 🍎"
10932873,12.0,,Bånd/papir,Gavepapir,1,3,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/5/64452/Netto42026-1_29_74x4298_4897x6663_zoom.jpg,2026-01-24,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040317/2026-02-14/10932873.jpg,Gift paper,Wrap presents with a touch of magic — and a sprinkle of joy! 🎁✨
10961420,13.0,,Grønt,Snack Agurker,1,3,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_9_2426x1313_4941x3243_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040317/2026-02-14/10961420.jpg,Snack Cucumbers,"Crispy, refreshing, and always ready for a snack—perfect for those who love a little zing. 🍉"
10961409,18.0,,Frugt,Nektariner,1,4,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_9_27x3202_2481x5257_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040318/2026-02-14/10961409.jpg,Nectarines,"Sweet, juicy, and ready to burst — like a tropical surprise in every bite! 🍐"
10961751,5.0,Bell's,Gryn,Finvalsede Havregryn ,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_26_46x3760_2391x6595_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040318/2026-02-14/10961751.jpg,Fine-rolled oatmeal,"✨ Savor the crunch of perfection, one spoonful at a time. ✨"
10961807,15.0,,Grønt,Avocado,1,3,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_27_130x391_4789x3037_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040319/2026-02-14/10961807.jpg,Avocado,"Slim, creamy, and perfect for any sandwich—especially when paired with a good story. 🥑"
10932866,25.0,,Sokker/Strømper,Strømper,1,5,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/5/64452/Netto42026-1_30_54x2614_1650x4305_zoom.jpg,2026-01-24,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040319/2026-02-14/10932866.jpg,Stockings,"✨ Unzip your dreams, one stitch at a time. ✨"
10961413,12.0,,Grønt,Romainesalat,1,2,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_9_110x5174_2288x7229_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040320/2026-02-14/10961413.jpg,Romaine salad,"Crispy, refreshing, and always in season—just like me! 🥗"
10961037,13.0,Pepsi Max,Sodavand,Cola,1,2,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_1_14x3779_2495x6741_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040320/2026-02-14/10961037.jpg,Cola,"Sip, savor, and sparkle—just like a refreshing cola moment! 🍹"
10961031,13.0,Faxe Kondi,Sodavand,Sportssodavand,1,2,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_1_14x3779_2495x6741_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040321/2026-02-14/10961031.jpg,Sports soda,"Sip, sprint, and smile—sports soda keeps you fueled! 🎉"
10961036,13.0,0 Kalorier,Sodavand,Sportssodavand,1,2,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_1_14x3779_2495x6741_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040322/2026-02-14/10961036.jpg,Sports soda,"Sip, sprint, and stay unstoppable—because even soda can be a game-changer! 🎉"
10932875,20.0,,Bånd/papir,Gavepose,1,3,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/5/64452/Netto42026-1_29_74x4298_4897x6663_zoom.jpg,2026-01-24,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040322/2026-02-14/10932875.jpg,Gift bag,"🎁 Happy to deliver joy, wrapped in a gift bag—where every little thing feels special."
10961636,20.0,,Skotilbehør,Duftpose,1,3,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_34_235x274_4836x3484_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040323/2026-02-14/10961636.jpg,Scent bag,"✨ Smell the fun, pack the vibe — I'm the scent of joy in your bag! ✨"
10961603,14.0,,Sokker/Strømper,Strømper,1,2,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_33_2451x4927_4704x6819_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040323/2026-02-14/10961603.jpg,Stockings,✨ Wrap 'n' wrap your day with style—stockings are the ultimate fashion statement! ✨
10961604,14.0,,Sokker/Strømper,Strømper,1,2,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/8/64621/Netto72026-1_33_294x4941_2451x6782_zoom.jpg,2026-02-14,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040324/2026-02-14/10961604.jpg,Stockings,"✨ Unzip your dreams, one knot at a time."
10952741,25.0,Magnum,Multipak,La-Peche ispinde,1,3,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_19_1673x2799_3366x4831_zoom.jpg,2026-02-01,2026-02-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1771040324/2026-02-14/10952741.jpg,La-Peche Popsicles,"Sip, savor, and smile—La-Peche Popsicles melt in your mouth, leaving only joy behind. 🍦"
