data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
11087474,20.0,,Frugt,Æbler,1,6,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_42x4831_2448x6872_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696749/2026-05-02/11087474.jpg,Apples,"Red, juicy, and always in season — perfect for a delicious snack or a tasty salad. 🍎"
11087467,9.0,,Frugt,Mango,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_2460x2861_4998x4849_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696749/2026-05-02/11087467.jpg,Mango,"Sweet, juicy, and always ready to brighten your day — 🍌"
11087352,20.0,,Grønt,Tomater,1,2,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_3_3681x1216_4802x3175_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696749/2026-05-02/11087352.jpg,Tomatoes,"Red, juicy, and ready to burst—perfect for any salad or snack! 🍅"
11087385,14.0,,Grønt,Kartofler,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_3_2479x5640_3809x6876_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696750/2026-05-02/11087385.jpg,Potatoes,"Tasty, hearty, and always ready to make a meal—potatoes, in my kitchen! 🍗"
11087473,18.0,,Grønt,Peberfrugt,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_84x2957_2532x4825_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696750/2026-05-02/11087473.jpg,Pepper,"🔥 Spicy, sharp, and always in the right place to add a twist to any meal! 🌶️"
11087466,20.0,,Grønt,Ærter,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_2328x778_4950x2975_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696751/2026-05-02/11087466.jpg,Peas,Peas: The little green rebels who bring flavor to every meal 🌱✨
11087325,16.0,ØGO,Grønt,Portobello,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_13_133x639_2420x3774_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696751/2026-05-02/11087325.jpg,Portobello,Biggest mushroom ever — but I’m just a humble portobello. 🌱
11087468,35.0,Driscolls,Frugt,Blåbær,1,0,sp.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_2442x4831_4998x6836_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696752/2026-05-02/11087468.jpg,Blueberries,"✨ Sip on the sweetest surprise—blueberries, fresh and vibrant, ready to burst your day! 🍓"
11087353,24.0,Næmt,Grønt,Salatblanding,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_3_3681x3242_4870x4951_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696752/2026-05-02/11087353.jpg,Salad mixture,"Quaintly crunchy, with a dash of flavor—perfect for a quick salad! 🍅"
11087472,10.0,Næmt,Grønt,Salat,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/19/65241/Netto182026-1_9_78x802_2502x3011_zoom.jpg,2026-05-02,2026-05-08,https://res.cloudinary.com/dfqzmnlga/image/upload/v1777696753/2026-05-02/11087472.jpg,Lettuce,"Crisp and refreshing, always ready to refresh your day 🥬"
