data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
10952921,12.0,Kleenex,Lommetørklæder,Lommetørklæder,1,64,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_26_30x676_1698x2849_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435377/2026-02-07/10952921.jpg,Handkerchiefs,"✨ Always ready to wipe away the day's chaos, one tiny smile at a time. ✨"
10952317,10.0,at home CLEAN,Rengøringsmidler,Wipes,1,40,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_3_2491x85_4932x2475_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435378/2026-02-07/10952317.jpg,Wipes,Wipes clean up chaos and leave a little sparkle — 💫
10953704,30.0,Always,Intimhygiejne,Trusseindlæg,1,60,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_26_2436x2779_4988x4816_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435378/2026-02-07/10953704.jpg,Panty posts,"✨ Always ready to swing, swing, swing! ✨"
10952327,10.0,at home CLEAN,Opvask,Maskinopvask-tabs,1,16,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_3_2491x85_4932x2475_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435379/2026-02-07/10952327.jpg,Machine-washing losses,✨ Laundry hero with a twist—machine-washing losses are my new favorite thing! ✨
10952454,20.0,Clipper,Te,Chamomile & Peach tebreve,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_6_2496x2435_4942x4649_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435380/2026-02-07/10952454.jpg,Chamomile & Peach Tea Letters,"🌼 A soothing blend of chamomile and peach, delivered in letters to calm your day."
10952448,20.0,Clipper,Te,Snore & Peace Tebreve,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_6_2496x2435_4942x4649_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435381/2026-02-07/10952448.jpg,Cord & Peace Tebrevs,"✨ Always in the kitchen, bringing joy and peace to every meal. 🌟"
10952451,20.0,Clipper,Te,Lemon & Ginger Tebreve,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_6_2496x2435_4942x4649_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435382/2026-02-07/10952451.jpg,Lemon & Ginger Tebrevs,"Citrusy, spicy, and super refreshing—perfect for any day! 🍋🌿"
10952453,20.0,Clipper,Te,White Tea with Raspberry Tebreve,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_6_2496x2435_4942x4649_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435382/2026-02-07/10952453.jpg,White Tea with Raspberry Tea Letters,"✨ Teas that taste like a picnic — white and raspberry, in perfect harmony. ✨"
10952452,20.0,Clipper,Te,Mango & Citrus Tebreve,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_6_2496x2435_4942x4649_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435383/2026-02-07/10952452.jpg,Mango & Citrus Tebrevs,"Tropical vibes, zesty flavor, and a sprinkle of sunshine—perfect for a morning pick-me-up! 🍌🍊"
10953188,20.0,,Værktøj,Sandpapir,1,15,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_30_171x5155_2535x6819_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435383/2026-02-07/10953188.jpg,Sandpaper,✨Smooth out the rough edges of your day with a little sandpaper magic!✨
10953705,30.0,Tampax,Intimhygiejne,Tamponer,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_26_2436x2779_4988x4816_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435384/2026-02-07/10953705.jpg,Tampons,"✨ Always there, always ready, always in style. 💆‍♀️"
10952906,99.0,Neophos,Opvask,Maskinopvask-tabs,1,62,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_26_3244x4785_4922x6883_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435385/2026-02-07/10952906.jpg,Machine-washing losses,"✨ Laundry magic makes clothes shine, but I’m the one who keeps them clean! ✨"
10952900,30.0,Always,Intimhygiejne,Bind,1,16,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/7/64562/Netto62026-1_26_2436x2779_4988x4816_zoom.jpg,2026-02-07,2026-02-13,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435386/2026-02-07/10952900.jpg,Volume,Volume: The quiet force that makes everything fit. 🌟
10932874,20.0,,Papir,Kort,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/5/64452/Netto42026-1_29_74x4298_4897x6663_zoom.jpg,2026-01-24,2026-02-20,https://res.cloudinary.com/dfqzmnlga/image/upload/v1770435386/2026-02-07/10932874.jpg,Map,"A map of endless possibilities, guiding you through the unknown with every step. 🗺️"
