data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
11056319,12.0,,Grønt,Romainesalat,1,2,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_51x2968_2199x4971_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879718/2026-04-11/11056319.jpg,Romaine salad,"Crisp, refreshing, and always in vogue—like a fresh salad in a crunch! 🥗"
11056318,18.0,Pink lady,Frugt,Æbler,1,1,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_2214x3210_4954x4964_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879718/2026-04-11/11056318.jpg,Apples,"Red, juicy, and always in season — I'm the apple that never stops smiling. 🍎"
11056308,15.0,,Grønt,Kartofler,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_3_3529x5497_4910x6856_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879719/2026-04-11/11056308.jpg,Potatoes,"I'm the humble potato, always ready to sprout and shine! 🌱"
11056321,15.0,ØGO,Grønt,Sød Kartoffel,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_51x5015_2477x6849_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879719/2026-04-11/11056321.jpg,Sweet Potato,"Sweet Potato: I'm the root of all sweetness, and I'm always ready to share a cozy, healthy snack with you! 🍄"
11056317,30.0,,Frugt,Vandmelon,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_2199x842_4823x3100_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879720/2026-04-11/11056317.jpg,Watermelon,"Juicy and refreshing, I'm the watermelon—always ripe, always ready to burst with flavor! 🍉"
11056305,20.0,,Grønt,Tomater,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_3_3690x3056_4910x4701_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879720/2026-04-11/11056305.jpg,Tomatoes,"Red, ripe, and ready to burst—like a tomato in a jar! 🍅"
11056320,20.0,ØGO,Grønt,Asparges,1,0,bdt.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_2484x4905_4896x6813_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879721/2026-04-11/11056320.jpg,Beans (without pods),"Bean-bag dreamer, ready to sprout new adventures 🌱✨"
11056314,22.0,Driscolls,Frugt,Blåbær,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_4_51x1229_2221x3239_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879721/2026-04-11/11056314.jpg,Blueberries,"✨ Sip, savor, and spark joy with every bite of blueberries! 🍓"
11056271,49.0,Tulip,Bacon,Bacontern,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_14_2514x4817_4962x6834_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879722/2026-04-11/11056271.jpg,Bacontern,"Bacontern: The crispy, smoky hero of breakfast adventures 🍬"
11056269,49.0,Tulip,Bacon,Baconskiver,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_14_2514x4817_4962x6834_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879722/2026-04-11/11056269.jpg,Bacon washers,Bacon washers? I’m the one who keeps the kitchen clean after the last bite. 🍬🧼
11056371,39.0,Rose,Kylling,Kyllingelårmix,1,1,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_6_2477x2866_4918x4803_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879722/2026-04-11/11056371.jpg,Chicken egg mix,Eggcellent chaos in every bite! 🍳✨
11056348,39.0,Rose,Kylling,Hakket kylling 7-10%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_6_2477x2866_4918x4803_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879723/2026-04-11/11056348.jpg,Chicked chicken 7-10%,✨ Chickened chicken 7-10% ✨
11056353,50.0,,Kylling,Kyllingeoverlår,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_6_88x4796_2550x6842_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879723/2026-04-11/11056353.jpg,Chicken upper thighs,"🔥Sizzling with flavor, ready to conquer any meal! 🍗"
11056359,50.0,Rose,Kylling,Kyllingebrystfilet,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_6_88x4796_2550x6842_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879724/2026-04-11/11056359.jpg,Chicken breast fillet,"Sizzling with flavor, ready to conquer your taste buds! 🍗"
11056366,50.0,Rose,Kylling,Kyllingeinderfileter,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_6_88x4796_2550x6842_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879724/2026-04-11/11056366.jpg,Chicken eiderphilets,Feathery fiends who love to crunch—especially when they're nestled in a basket. 🍗
11056215,109.0,Løgismose,Kylling,Kylling,1,1,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_9_3162x4435_4774x6744_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879724/2026-04-11/11056215.jpg,Chicken,"Sizzling with flavor, I'm the chicken that never sleeps—ready to cook, eat, and make your day better! 🍗"
11056214,33.0,Løgismose,Kylling,Kyllingesteak,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/16/65079/Netto152026-1_9_1666x4520_3090x6737_zoom.jpg,2026-04-11,2026-04-17,https://res.cloudinary.com/dfqzmnlga/image/upload/v1775879725/2026-04-11/11056214.jpg,Chicken Steak,"🔥Savory steak, ready to conquer your taste buds! 🍗"
